perf_key,song_name,tempo
96568130_44041273,a thousand miles,94.931
96568130_33151179,twinkle twinkle,121.072
96568130_30815161,two black cadillacs,119.991
96568130_46131069,kiss me ,149.936
96568130_38972644,hallelujah,147.986
96568130_23176911,because of you,140.039
96568130_26318593,how great thou art,129.252
96568130_21979023,two black cadillacs,119.991
96598340_38337310,more than this,151.978
96598340_38351787,baby bieber,65.024
96598340_39301582,i wont give up,136.703
96598340_38987987,broken wings,99.162
96598340_38468089,you and i,97.998
96598340_38105999,hey brother,124.943
96598340_29637127,fly away,164.418
96598340_47890603,radioactive,136.245
96598340_38346663,i wont give up,136.703
96598340_47728773,ben,118.068
96688683_37617683,just when i needed you,96.717
96688683_34750543,cant fight this feeling,156.344
96688683_36892378,total eclipse of heart,130.276
96688683_33989003,top of the world,100.048
96688683_36889726,house of the rising sun,117.2
96688683_24642265,baby i love your way,147.518
96688683_30168498,cant fight this feeling,156.344
96688683_30176907,alone heart,175.088
96688683_30172677,my heart will go on,99.195
96688683_31269286,baby i love your way,147.518
96711087_35595879,im yours,150.953
96711087_35683031,fallin for you,117.043
96711087_37262039,the edge of glory,127.952
96711087_25395737,the climb,161.074
96711087_28404585,summertime sadness,111.968
96711087_36526275,burn,184.353
96711087_36626997,safe and sound capital,117.948
96711087_36063629,grenade,110.443
96711087_25104655,counting stars,122.017
96711087_35560326,count on me,89.044
96719911_37581674,love the way you lie,86.989
96719911_27301772,count on me,89.044
96719911_27306136,i wont give up,136.703
96719911_27845138,hero mariah carey,119.987
96719911_36688014,say something great big,141.284
96719911_37095151,happy,83.096
96719911_33058150,let it go,147.464
96719911_28043209,demons,89.938
96719911_27315616,hero mariah carey,119.987
96719911_27307563,let her go,74.897
96753987_40284404,wanted,169.784
96753987_34640942,let it go,147.464
96753987_30258892,what makes you beautiful,125.011
96753987_36302325,let it go,147.464
96753987_43365790,let it go,147.464
96753987_34641640,bingo,127.975
96753987_44397021,cups pitch perfect,129.964
96753987_33243779,let it go,147.464
96753987_34830508,cups pitch perfect,129.964
96753987_44398039,a whole new world,110.508
96986132_24673615,landslide,159.375
96986132_22196997,simple man,120.353
96986132_23267197,crazy patsy,107.765
96986132_22022686,the way you look tony,111.996
96986132_27181634,house of the rising sun,117.2
96986132_39260765,o holy night,77.368
96986132_22430806,how you remind me,172.094
96986132_25951040,the way you look tony,111.996
96986132_26550207,rocket man,136.637
96986132_25426175,star spangled whitney,88.876
97114386_38133757,stay rihanna,111.927
97114386_38276162,love you like a love song,117.009
97114386_23816591,you raise me up,118.086
97114386_44381841,say something great big,141.284
97114386_41761116,say something great big,141.284
97114386_46496993,at last,174.431
97114386_40548350,apologize,117.995
97114386_35581329,somewhere only we know,172.015
97114386_38269802,somewhere only we know,172.015
97114386_35287812,total eclipse of heart,130.276
97143792_44737505,always on my mind,73.336
97143792_33563502,let it go,147.464
97143792_27299106,the climb,161.074
97143792_33548701,cups pitch perfect,129.964
97143792_23296861,alone heart,175.088
97143792_36277293,wind beneath my wings,123.694
97143792_30248769,just when i needed you,96.717
97143792_28020585,wind beneath my wings,123.694
97143792_24539368,merry christmas darling,81.586
97143792_35985783,airplanes,93.033
97203557_27664412,breakfast at tiffanys,110.377
97203557_24582385,lovefool,111.87
97203557_24505179,zombie,166.96
97203557_26009731,lean on me,75.16
97203557_24662691,the first cut is deepest,160.043
97203557_24582325,alone heart,175.088
97203557_27660766,closing time,92.124
97203557_27526704,kiss me ,149.936
97203557_24504774,sway,97.012
97203557_24504259,because of you,140.039
97302497_49959798,you are not alone,119.878
97302497_43758185,god bless the usa,139.217
97302497_34145241,wanted,169.784
97302497_23078336,home daughtry,143.904
97302497_23082353,home daughtry,143.904
97302497_42742274,just a kiss,142.881
97302497_23083837,home daughtry,143.904
97302497_34138587,wanted,169.784
97302497_23023590,home daughtry,143.904
97302497_23026094,home daughtry,143.904
97305982_41810510,how great thou art,129.252
97305982_50646196,cups pitch perfect,129.964
97305982_39097657,say something great big,141.284
97305982_45836610,let it go,147.464
97305982_35814148,rainy days and mondays,74.72
97305982_44797003,always on my mind,73.336
97305982_22036691,colors of the wind,62.659
97305982_22037889,my heart will go on,99.195
97305982_34362538,i hope you dance,151.328
97305982_22040285,beautiful,92.977
97583081_50287866,my girl,104.566
97583081_46606757,adore you,119.759
97583081_41502901,say something great big,141.284
97583081_40219876,more than words,91.769
97583081_45479537,at last,174.431
97583081_47225429,if i aint got you,118.393
97583081_44251846,the way you look tony,111.996
97583081_40334558,rehab,124.948
97583081_47274187,georgia on my mind,75.065
97583081_46327410,if i aint got you,118.393
97634040_47235439,the greatest love of all,130.961
97634040_44878691,saving all my love for,99.304
97634040_45919741,saving all my love for,99.304
97634040_42379994,i look to you,135.893
97634040_44877644,and i am telling you,123.068
97634040_45062515,the greatest love of all,130.961
97634040_45060366,let it go,147.464
97634040_42493606,let it go,147.464
97634040_48879171,newyork newyork,89.952
97634040_44497106,let it go,147.464
97690699_26994986,somewhere only we know,172.015
97690699_23754417,saving all my love for,99.304
97690699_28480709,top of the world,100.048
97690699_34292543,all out of love,108.381
97690699_30004884,rainy days and mondays,74.72
97690699_31247337,just when i needed you,96.717
97690699_31723221,baby i love your way,147.518
97690699_31623565,stand by me,118.068
97690699_25148339,merry christmas darling,81.586
97690699_38621268,crazy patsy,107.765
97753909_31445430,wanted,169.784
97753909_31241845,hey there delilah,103.973
97753909_30662566,home daughtry,143.904
97753909_33843441,cups pitch perfect,129.964
97753909_30833974,somewhere only we know,172.015
97753909_30914710,the one i love,127.861
97753909_30854871,super bass,126.991
97753909_31330475,breakeven,94.023
97753909_33024253,this love,131.974
97753909_31763085,cooler than me,129.969
97775368_35884135,say something great big,141.284
97775368_47098410,stay with me,84.094
97775368_35796077,want u back,97.939
97775368_48177434,because of you,140.039
97775368_34808323,more than this,151.978
97775368_38468600,neon lights,125.928
97775368_45937204,ill be,159.909
97775368_50210101,give your heart a break,123.026
97775368_44773819,human,94.01
97775368_38033387,i wont give up,136.703
97804116_32590459,you raise me up,118.086
97804116_33352029,colors of the wind,62.659
97804116_47970316,i dreamed a dream,90.488
97804116_34658651,let it go,147.464
97804116_32589517,you are so beautiful,101.038
97804116_26931704,wherever you will go,112.027
97804116_34441693,let it go,147.464
97804116_46836076,part of your world,89.357
97804116_41981245,no air,160.033
97804116_30419668,stronger what doesn't kill,116.044
97820530_39181853,neon lights,125.928
97820530_37851669,grenade,110.443
97820530_39418999,apologize,117.995
97820530_39639752,breakeven,94.023
97820530_34721666,kiss me ,149.936
97820530_33129503,say something great big,141.284
97820530_36842528,more than words,91.769
97820530_34089629,let it go,147.464
97820530_32896951,over the rainbow,85.6
97820530_41120534,brave,185.063
97854731_43728437,let it go,147.464
97854731_43727434,grenade,110.443
97854731_43732948,treasure,116.017
97854731_43731752,forget you,145.992
97854731_43730092,apologize,117.995
97854731_43727778,when i was your man,72.795
97854731_43726909,say something great big,141.284
97854731_43728934,demons,89.938
97854731_44987680,let her go,74.897
97854731_43734156,cups pitch perfect,129.964
97890120_43144812,feel like makin love,85.126
97890120_41416032,all the man i need,150.888
97890120_43142889,apologize,117.995
97890120_35901163,cant fight this feeling,156.344
97890120_40590328,girls just want have fun,120.372
97890120_39212490,beautiful,92.977
97890120_39382267,the worst,103.408
97890120_39700047,amazing grace elvis,183.461
97890120_42337079,need you now,107.943
97890120_44592626,adorn,179.063
97904353_47751934,happy,83.096
97904353_32881194,part of your world,89.357
97904353_31907908,let it go,147.464
97904353_32645415,my favorite things,114.591
97904353_31922621,a whole new world,110.508
97904353_32432288,colors of the wind,62.659
97904353_32432710,say something great big,141.284
97904353_32437778,kiss the girl,134.92
97904353_32641150,when i was your man,72.795
97904353_31921285,endless love,93.633
98147616_32217745,treasure,116.017
98147616_30099409,you oughta know,105.292
98147616_38656214,neon lights,125.928
98147616_32213779,im yours,150.953
98147616_32336262,how you remind me,172.094
98147616_30094004,bye bye bye,172.638
98147616_30899481,faith,95.846
98147616_30901863,she will be loved,102.002
98147616_30890415,all star,104.034
98147616_32338006,hey there delilah,103.973
98253796_35841701,airplanes,93.033
98253796_49247969,apologize,117.995
98253796_48645731,love somebody ,110.232
98253796_43571493,wind beneath my wings,123.694
98253796_43291960,somewhere only we know,172.015
98253796_49090478,one of us,82.228
98253796_34438104,wherever you will go,112.027
98253796_43138342,its time imagine dragons,105.009
98253796_43569757,killing me softly,92.409
98253796_35411629,burn,184.353
98254489_41786144,let it go,147.464
98254489_48613506,locked out of heaven,143.994
98254489_48597960,saving all my love for,99.304
98254489_49225727,killing me softly,92.409
98254489_48611329,lean on me,75.16
98254489_48595993,gorilla,139.959
98254489_49848644,dont know why,88.174
98254489_48602947,killing me softly,92.409
98254489_48606537,if i aint got you,118.393
98254489_48620584,the worst,103.408
98316197_28772476,when i was your man,72.795
98316197_22777190,beautiful,92.977
98316197_28596704,a thousand miles,94.931
98316197_22772360,when i was your man,72.795
98316197_28018282,you raise me up,118.086
98316197_28588207,a thousand miles,94.931
98316197_28696689,piano man,179.167
98316197_28770479,i wont give up,136.703
98316197_28681036,a thousand miles,94.931
98316197_28693836,a thousand miles,94.931
98322351_28518004,it will rain,150.017
98322351_28856580,reflection,131.037
98322351_28510565,because of you,140.039
98322351_28513349,baby bieber,65.024
98322351_28522133,stand by me,118.068
98322351_27366653,call me maybe,120.069
98322351_28520639,l o v e,78.225
98322351_28517207,marry you,144.926
98322351_28530844,beautiful,92.977
98322351_28514242,breakaway,131.0
98332799_34502176,part of your world,89.357
98332799_36207944,kiss me ,149.936
98332799_45366794,part of your world,89.357
98332799_36215757,summertime sadness,111.968
98332799_40837433,stay rihanna,111.927
98332799_40835770,bubbly,127.97
98332799_36494366,sweater weather,124.053
98332799_48950252,ill be,159.909
98332799_23944962,bed intruder,75.998
98332799_43714366,if i aint got you,118.393
98595226_27313992,you make me feel brand,75.589
98595226_45393212,piano man,179.167
98595226_42377940,when i was your man,72.795
98595226_43009320,killing me softly,92.409
98595226_43309362,say something great big,141.284
98595226_22120537,need you now,107.943
98595226_37322824,luka,77.17
98595226_30418792,runaway train,117.341
98595226_46128602,ill be,159.909
98595226_35038714,breakfast at tiffanys,110.377
98606483_31179315,home phillip phillips,121.029
98606483_31087395,the one i love,127.861
98606483_24097916,blue christmas,113.96
98606483_34084511,betcha by golly wow,141.146
98606483_27954777,for the first time,142.016
98606483_24805917,merry christmas darling,81.586
98606483_31277433,hey there delilah,103.973
98606483_21778562,my girl,104.566
98606483_31169996,just when i needed you,96.717
98606483_27870275,you make me feel brand,75.589
98634230_44729029,can you feel the love tonight,166.765
98634230_44388799,beauty and the beast,171.584
98634230_44248566,good girl,80.512
98634230_44398228,let it go,147.464
98634230_33354442,good girl,80.512
98634230_44249169,two black cadillacs,119.991
98634230_44248210,let it go,147.464
98634230_33423614,two black cadillacs,119.991
98634230_33247857,let it go,147.464
98634230_33247076,good girl,80.512
98659270_50764066,stand by me,118.068
98659270_48613162,say something great big,141.284
98659270_48954716,apologize,117.995
98659270_49819736,radioactive,136.245
